time,o,h,l,c,volume,complete
2018-09-19 09:00:00,1.17026,1.1706,1.16962,1.16982,2398,True
2018-09-19 10:00:00,1.1698,1.17001,1.16896,1.16896,1876,True
2018-09-19 11:00:00,1.16899,1.1694,1.16703,1.16775,4144,True
2018-09-19 12:00:00,1.16776,1.16798,1.16608,1.16751,2898,True
2018-09-19 13:00:00,1.16752,1.1678,1.16581,1.16627,3121,True
2018-09-19 14:00:00,1.16624,1.16765,1.165,1.1668,4454,True
2018-09-19 15:00:00,1.16678,1.16929,1.16678,1.1687,3336,True
2018-09-19 16:00:00,1.16868,1.16908,1.16796,1.1683,1677,True
2018-09-19 17:00:00,1.16829,1.1683,1.16694,1.1674,1962,True
2018-09-19 18:00:00,1.1674,1.16766,1.16716,1.16738,607,True
2018-09-19 19:00:00,1.16738,1.16758,1.16732,1.16732,533,True
2018-09-19 20:00:00,1.1673,1.16776,1.16718,1.16718,593,True
2018-09-19 21:00:00,1.16738,1.16774,1.16702,1.16727,5729,True
2018-09-19 22:00:00,1.16736,1.16764,1.1669,1.1671,2758,True
2018-09-19 23:00:00,1.16715,1.16746,1.16688,1.16738,1030,True
2018-09-20 00:00:00,1.16732,1.1682,1.16722,1.16808,733,True
2018-09-20 01:00:00,1.16811,1.16852,1.16762,1.16845,772,True
2018-09-20 02:00:00,1.16842,1.16846,1.16798,1.16838,609,True
2018-09-20 03:00:00,1.16838,1.16868,1.16787,1.16787,472,True
2018-09-20 04:00:00,1.16784,1.1686,1.16774,1.16785,492,True
2018-09-20 05:00:00,1.1678,1.1685,1.16774,1.16838,708,True
2018-09-20 06:00:00,1.16843,1.16936,1.16793,1.16838,1991,True
2018-09-20 07:00:00,1.16842,1.17046,1.16838,1.16969,2956,True
2018-09-20 08:00:00,1.16974,1.1709,1.16856,1.16917,3193,True
2018-09-20 09:00:00,1.16922,1.17089,1.16863,1.17038,2257,True
2018-09-20 10:00:00,1.17042,1.17208,1.16976,1.17207,3001,True
2018-09-20 11:00:00,1.17204,1.17644,1.17144,1.17584,4326,True
2018-09-20 12:00:00,1.17585,1.17775,1.17585,1.177,5575,True
2018-09-20 13:00:00,1.17696,1.1777,1.1744,1.1757,4600,True
2018-09-20 14:00:00,1.17563,1.1764,1.17449,1.17498,3227,True
2018-09-20 15:00:00,1.175,1.17608,1.17414,1.17429,2742,True
2018-09-20 16:00:00,1.17432,1.17588,1.17388,1.17579,1896,True
2018-09-20 17:00:00,1.17575,1.17739,1.17575,1.17696,2191,True
2018-09-20 18:00:00,1.17696,1.17768,1.17661,1.17762,1148,True
2018-09-20 19:00:00,1.17764,1.17846,1.17748,1.17785,1269,True
2018-09-20 20:00:00,1.17785,1.17834,1.17768,1.17776,604,True
2018-09-20 21:00:00,1.17776,1.17798,1.1773,1.1777,1352,True
2018-09-20 22:00:00,1.1776,1.17802,1.17758,1.17793,503,True
2018-09-20 23:00:00,1.17788,1.17804,1.17747,1.17755,301,True
2018-09-21 00:00:00,1.17758,1.17846,1.17753,1.17833,938,True
2018-09-21 01:00:00,1.17835,1.17842,1.17762,1.17766,880,True
2018-09-21 02:00:00,1.17768,1.17834,1.17768,1.1782,779,True
2018-09-21 03:00:00,1.17826,1.17858,1.17796,1.1784,794,True
2018-09-21 04:00:00,1.1784,1.17868,1.17778,1.17784,566,True
2018-09-21 05:00:00,1.17785,1.1785,1.17785,1.17848,894,True
2018-09-21 06:00:00,1.17848,1.17894,1.17729,1.17846,2512,True
2018-09-21 07:00:00,1.17842,1.1803,1.17691,1.17732,7190,True
2018-09-21 08:00:00,1.17734,1.17972,1.17711,1.1793,3959,True
2018-09-21 09:00:00,1.1793,1.17936,1.17764,1.17771,2996,True
2018-09-21 10:00:00,1.17772,1.178,1.17612,1.17618,2544,True
2018-09-21 11:00:00,1.17618,1.17698,1.17552,1.17592,2198,True
2018-09-21 12:00:00,1.17593,1.17674,1.17513,1.17579,3938,True
2018-09-21 13:00:00,1.1758,1.17599,1.17331,1.17422,5432,True
2018-09-21 14:00:00,1.17424,1.1767,1.17414,1.1759,3378,True
2018-09-21 15:00:00,1.1759,1.17608,1.17351,1.17386,2646,True
2018-09-21 16:00:00,1.17388,1.17454,1.17344,1.1742,1819,True
2018-09-21 17:00:00,1.17422,1.17469,1.17389,1.1743,1076,True
2018-09-21 18:00:00,1.1743,1.17486,1.17414,1.17475,819,True
2018-09-21 19:00:00,1.17474,1.17514,1.17455,1.17493,641,True
2018-09-21 20:00:00,1.1749,1.17554,1.1747,1.17482,827,True
2018-09-23 21:00:00,1.17457,1.17506,1.1739,1.1745,738,True
2018-09-23 22:00:00,1.17452,1.1749,1.1745,1.17461,488,True
2018-09-23 23:00:00,1.17461,1.17504,1.17448,1.17488,251,True
2018-09-24 00:00:00,1.17485,1.1753,1.17465,1.17471,588,True
2018-09-24 01:00:00,1.17476,1.17478,1.17374,1.17392,754,True
2018-09-24 02:00:00,1.1739,1.17425,1.17372,1.17396,408,True
2018-09-24 03:00:00,1.17398,1.17422,1.17384,1.17422,349,True
2018-09-24 04:00:00,1.1742,1.17446,1.17394,1.17434,236,True
2018-09-24 05:00:00,1.17435,1.17486,1.17322,1.17325,1239,True
2018-09-24 06:00:00,1.17324,1.17382,1.1724,1.17363,2171,True
2018-09-24 07:00:00,1.17358,1.1749,1.17348,1.17395,2809,True
2018-09-24 08:00:00,1.17396,1.17686,1.17385,1.17678,3355,True
2018-09-24 09:00:00,1.17676,1.17738,1.17634,1.17696,1918,True
2018-09-24 10:00:00,1.177,1.1775,1.17626,1.1764,1830,True
2018-09-24 11:00:00,1.17634,1.1771,1.17624,1.17635,1701,True
2018-09-24 12:00:00,1.17638,1.17732,1.17519,1.17519,2208,True
2018-09-24 13:00:00,1.17516,1.18151,1.17495,1.17986,7729,True
2018-09-24 14:00:00,1.17988,1.18004,1.17756,1.17878,4198,True
2018-09-24 15:00:00,1.17879,1.17917,1.17549,1.17729,3426,True
2018-09-24 16:00:00,1.17734,1.17758,1.17648,1.17653,1154,True
2018-09-24 17:00:00,1.17648,1.17657,1.17528,1.1759,1143,True
2018-09-24 18:00:00,1.17594,1.17609,1.17546,1.17582,782,True
2018-09-24 19:00:00,1.17585,1.17598,1.17444,1.17458,645,True
2018-09-24 20:00:00,1.17453,1.17516,1.17453,1.1747,475,True
2018-09-24 21:00:00,1.1749,1.17546,1.17463,1.17502,1090,True
2018-09-24 22:00:00,1.17502,1.1751,1.17456,1.175,457,True
2018-09-24 23:00:00,1.17502,1.1754,1.1749,1.1753,385,True
2018-09-25 00:00:00,1.1753,1.1759,1.17512,1.1752,814,True
2018-09-25 01:00:00,1.17521,1.17559,1.1741,1.17424,825,True
2018-09-25 02:00:00,1.17422,1.17426,1.17308,1.17384,1212,True
2018-09-25 03:00:00,1.17384,1.17411,1.17344,1.17404,549,True
2018-09-25 04:00:00,1.17402,1.17435,1.17372,1.17412,589,True
2018-09-25 05:00:00,1.17412,1.17488,1.17391,1.17487,872,True
2018-09-25 06:00:00,1.17484,1.17656,1.17439,1.17606,2907,True
2018-09-25 07:00:00,1.17602,1.17744,1.17438,1.17692,3773,True
2018-09-25 08:00:00,1.17692,1.177,1.17336,1.17607,4804,True
2018-09-25 09:00:00,1.17611,1.17676,1.1758,1.1766,2387,True
2018-09-25 10:00:00,1.17658,1.17663,1.17589,1.17616,1669,True
2018-09-25 11:00:00,1.17615,1.17905,1.17593,1.17815,3253,True
2018-09-25 12:00:00,1.1782,1.17836,1.17722,1.17794,2335,True
2018-09-25 13:00:00,1.17793,1.17886,1.1776,1.17842,2709,True
2018-09-25 14:00:00,1.17836,1.17926,1.17762,1.17861,3790,True
2018-09-25 15:00:00,1.17858,1.17864,1.1765,1.177,2661,True
2018-09-25 16:00:00,1.17704,1.17754,1.1767,1.17727,1143,True
2018-09-25 17:00:00,1.17728,1.17754,1.17612,1.17632,1542,True
2018-09-25 18:00:00,1.17628,1.17704,1.1761,1.17672,976,True
2018-09-25 19:00:00,1.17668,1.17708,1.17636,1.17663,728,True
2018-09-25 20:00:00,1.1766,1.17692,1.17652,1.17666,394,True
2018-09-25 21:00:00,1.1766,1.17713,1.17632,1.17652,798,True
2018-09-25 22:00:00,1.17656,1.17676,1.17646,1.17668,493,True
2018-09-25 23:00:00,1.17667,1.17687,1.17616,1.17632,313,True
2018-09-26 00:00:00,1.17627,1.17662,1.17569,1.17573,1052,True
2018-09-26 01:00:00,1.17575,1.1764,1.17564,1.17632,1482,True
2018-09-26 02:00:00,1.17632,1.17666,1.17608,1.17644,786,True
2018-09-26 03:00:00,1.17646,1.17671,1.17623,1.17664,814,True
2018-09-26 04:00:00,1.17658,1.17679,1.17631,1.17633,641,True
2018-09-26 05:00:00,1.17629,1.17658,1.17599,1.17606,685,True
2018-09-26 06:00:00,1.17606,1.17686,1.17578,1.17614,1779,True
2018-09-26 07:00:00,1.17618,1.1776,1.17578,1.17672,2598,True
2018-09-26 08:00:00,1.17668,1.1775,1.17654,1.17674,1918,True
2018-09-26 09:00:00,1.17676,1.177,1.1763,1.17653,2035,True
2018-09-26 10:00:00,1.17648,1.17652,1.17461,1.17496,2123,True
2018-09-26 11:00:00,1.17491,1.17506,1.17354,1.17368,2825,True
2018-09-26 12:00:00,1.17366,1.17434,1.17302,1.17406,2165,True
2018-09-26 13:00:00,1.17404,1.1741,1.17258,1.17342,1914,True
2018-09-26 14:00:00,1.17348,1.17526,1.17314,1.17487,2930,True
2018-09-26 15:00:00,1.17486,1.17576,1.17444,1.17568,2161,True
2018-09-26 16:00:00,1.17566,1.17578,1.17446,1.17517,1587,True
2018-09-26 17:00:00,1.17518,1.17692,1.17518,1.17662,2348,True
2018-09-26 18:00:00,1.17647,1.17976,1.17314,1.176,17004,True
2018-09-26 19:00:00,1.17606,1.17716,1.17456,1.17468,5785,True
2018-09-26 20:00:00,1.1747,1.17486,1.17364,1.17409,1281,True
2018-09-26 21:00:00,1.17386,1.17523,1.17378,1.17424,647,True
2018-09-26 22:00:00,1.17433,1.17517,1.17421,1.1749,652,True
2018-09-26 23:00:00,1.17489,1.17516,1.17472,1.17472,335,True
2018-09-27 00:00:00,1.1747,1.17572,1.17462,1.17542,1141,True
2018-09-27 01:00:00,1.17542,1.17556,1.17402,1.17422,1282,True
2018-09-27 02:00:00,1.17422,1.17488,1.1741,1.17462,902,True
2018-09-27 03:00:00,1.17464,1.1753,1.17462,1.17508,891,True
2018-09-27 04:00:00,1.17507,1.17524,1.17454,1.17494,554,True
2018-09-27 05:00:00,1.17498,1.17514,1.16911,1.17034,5762,True
2018-09-27 06:00:00,1.17034,1.17116,1.16922,1.17065,4709,True
2018-09-27 07:00:00,1.17066,1.17164,1.1685,1.17026,8097,True
2018-09-27 08:00:00,1.17024,1.17179,1.16996,1.17116,3958,True
2018-09-27 09:00:00,1.17114,1.17202,1.17029,1.17056,3120,True
2018-09-27 10:00:00,1.17055,1.17202,1.1703,1.17196,2935,True
2018-09-27 11:00:00,1.17192,1.17196,1.16994,1.17038,2696,True
2018-09-27 12:00:00,1.17038,1.17127,1.1673,1.1675,4861,True
2018-09-27 13:00:00,1.1675,1.16852,1.16706,1.16826,2894,True
2018-09-27 14:00:00,1.16822,1.16964,1.16743,1.16757,3723,True
2018-09-27 15:00:00,1.16759,1.16783,1.16632,1.16698,3201,True
2018-09-27 16:00:00,1.167,1.16848,1.16695,1.1673,2204,True
2018-09-27 17:00:00,1.16726,1.16732,1.1661,1.16651,1819,True
2018-09-27 18:00:00,1.16656,1.1666,1.16536,1.16581,1609,True
2018-09-27 19:00:00,1.16584,1.16624,1.1642,1.16496,2292,True
2018-09-27 20:00:00,1.16496,1.16521,1.1639,1.1641,742,True
2018-09-27 21:00:00,1.1641,1.16424,1.16382,1.1639,393,True
2018-09-27 22:00:00,1.16397,1.16418,1.16336,1.16352,1269,True
2018-09-27 23:00:00,1.16352,1.16371,1.1633,1.16364,413,True
2018-09-28 00:00:00,1.16364,1.16438,1.16355,1.16423,1074,True
2018-09-28 01:00:00,1.16424,1.1646,1.16398,1.1643,1223,True
2018-09-28 02:00:00,1.16429,1.1648,1.16424,1.16478,638,True
2018-09-28 03:00:00,1.16472,1.16493,1.16449,1.16478,583,True
2018-09-28 04:00:00,1.1648,1.16492,1.16378,1.1644,738,True
2018-09-28 05:00:00,1.16426,1.16514,1.16412,1.16489,634,True
2018-09-28 06:00:00,1.16489,1.16512,1.16234,1.16258,3656,True
2018-09-28 07:00:00,1.1626,1.16286,1.16146,1.16186,3701,True
2018-09-28 08:00:00,1.1619,1.16314,1.16113,1.16143,3736,True
2018-09-28 09:00:00,1.16144,1.1617,1.15946,1.15958,4380,True
2018-09-28 10:00:00,1.15958,1.15968,1.15804,1.15806,3752,True
2018-09-28 11:00:00,1.15811,1.15844,1.15698,1.15828,2657,True
2018-09-28 12:00:00,1.15824,1.15872,1.1572,1.15846,3718,True
2018-09-28 13:00:00,1.1585,1.15935,1.15726,1.15804,3453,True
2018-09-28 14:00:00,1.1581,1.16172,1.1579,1.1614,4437,True
2018-09-28 15:00:00,1.1614,1.16296,1.16122,1.16216,3889,True
2018-09-28 16:00:00,1.16216,1.16255,1.16089,1.16138,1495,True
2018-09-28 17:00:00,1.16138,1.1618,1.16094,1.16133,974,True
2018-09-28 18:00:00,1.16138,1.16168,1.16066,1.16098,1154,True
2018-09-28 19:00:00,1.16102,1.16142,1.16064,1.16096,1098,True
2018-09-28 20:00:00,1.16094,1.16126,1.16021,1.16027,1468,True
2018-09-30 21:00:00,1.16182,1.16182,1.16066,1.16101,568,True
2018-09-30 22:00:00,1.1611,1.16114,1.16044,1.1605,733,True
2018-09-30 23:00:00,1.16052,1.16087,1.16031,1.16051,519,True
2018-10-01 00:00:00,1.16052,1.16106,1.16044,1.16066,767,True
2018-10-01 01:00:00,1.16068,1.16086,1.15956,1.16004,1039,True
2018-10-01 02:00:00,1.16005,1.1603,1.1596,1.15968,789,True
2018-10-01 03:00:00,1.1597,1.15982,1.15932,1.15961,676,True
2018-10-01 04:00:00,1.15965,1.15965,1.15912,1.15956,488,True
2018-10-01 05:00:00,1.15958,1.15981,1.15858,1.15886,934,True
2018-10-01 06:00:00,1.15885,1.15951,1.15754,1.15806,2197,True
2018-10-01 07:00:00,1.15805,1.1598,1.15743,1.15959,3302,True
2018-10-01 08:00:00,1.15958,1.16084,1.15926,1.16076,2455,True
2018-10-01 09:00:00,1.16068,1.16192,1.15996,1.16161,2745,True
2018-10-01 10:00:00,1.1616,1.16186,1.1605,1.16087,1804,True
2018-10-01 11:00:00,1.16082,1.1614,1.15886,1.15988,2399,True
2018-10-01 12:00:00,1.15988,1.16253,1.15951,1.16099,5409,True
2018-10-01 13:00:00,1.16094,1.16107,1.15939,1.16034,2458,True
2018-10-01 14:00:00,1.16034,1.1611,1.1573,1.15842,3789,True
2018-10-01 15:00:00,1.15844,1.15898,1.15634,1.15662,3133,True
2018-10-01 16:00:00,1.15666,1.15786,1.15661,1.15682,1701,True
2018-10-01 17:00:00,1.15682,1.15752,1.15639,1.15746,1095,True
2018-10-01 18:00:00,1.15749,1.15789,1.15726,1.15745,714,True
2018-10-01 19:00:00,1.15744,1.15803,1.15742,1.1578,928,True
2018-10-01 20:00:00,1.15784,1.15798,1.15762,1.1578,688,True
2018-10-01 21:00:00,1.15792,1.15808,1.15738,1.15739,1069,True
2018-10-01 22:00:00,1.15739,1.15794,1.15738,1.15758,526,True
2018-10-01 23:00:00,1.1576,1.1579,1.1576,1.1577,287,True
2018-10-02 00:00:00,1.15772,1.15775,1.15726,1.15757,622,True
2018-10-02 01:00:00,1.15762,1.15802,1.15691,1.15727,770,True
2018-10-02 02:00:00,1.15725,1.15746,1.1569,1.15708,502,True
2018-10-02 03:00:00,1.15711,1.15729,1.15699,1.15707,345,True
2018-10-02 04:00:00,1.15706,1.15749,1.15692,1.15692,489,True
2018-10-02 05:00:00,1.15692,1.15701,1.1545,1.15478,1849,True
2018-10-02 06:00:00,1.15475,1.15486,1.15347,1.1538,3199,True
2018-10-02 07:00:00,1.15376,1.1548,1.1525,1.15436,4788,True
2018-10-02 08:00:00,1.15432,1.15458,1.15116,1.15148,4018,True
2018-10-02 09:00:00,1.15146,1.15216,1.15052,1.15155,3399,True
2018-10-02 10:00:00,1.15156,1.1521,1.15081,1.15175,2197,True
2018-10-02 11:00:00,1.1518,1.15325,1.15176,1.15294,2597,True
2018-10-02 12:00:00,1.15292,1.15463,1.15279,1.15384,5054,True
2018-10-02 13:00:00,1.15388,1.15434,1.15291,1.15328,2831,True
2018-10-02 14:00:00,1.15328,1.15576,1.15328,1.15564,3561,True
2018-10-02 15:00:00,1.15568,1.15701,1.15522,1.15586,2823,True
2018-10-02 16:00:00,1.15588,1.15678,1.15506,1.15506,1874,True
2018-10-02 17:00:00,1.15506,1.15532,1.1543,1.1543,1117,True
2018-10-02 18:00:00,1.15434,1.15482,1.15398,1.15442,807,True
2018-10-02 19:00:00,1.15442,1.15556,1.15416,1.15518,968,True
2018-10-02 20:00:00,1.15522,1.15534,1.15459,1.15493,634,True
2018-10-02 21:00:00,1.15496,1.15504,1.15435,1.15463,992,True
2018-10-02 22:00:00,1.15464,1.15516,1.15462,1.15511,923,True
2018-10-02 23:00:00,1.15516,1.1553,1.15506,1.15506,232,True
2018-10-03 00:00:00,1.155,1.15542,1.15426,1.15446,879,True
2018-10-03 01:00:00,1.15452,1.15747,1.15355,1.15702,2835,True
2018-10-03 02:00:00,1.15699,1.1594,1.15643,1.15848,5792,True
2018-10-03 03:00:00,1.15847,1.1588,1.15792,1.15803,1219,True
2018-10-03 04:00:00,1.15805,1.1583,1.15752,1.15778,1173,True
2018-10-03 05:00:00,1.15772,1.15893,1.15762,1.15859,3048,True
2018-10-03 06:00:00,1.15853,1.15929,1.15737,1.15822,4756,True
2018-10-03 07:00:00,1.15818,1.15842,1.1571,1.15786,3619,True
2018-10-03 08:00:00,1.15788,1.15812,1.15664,1.15744,2655,True
2018-10-03 09:00:00,1.15743,1.15748,1.1558,1.15688,3130,True
2018-10-03 10:00:00,1.15686,1.15692,1.15534,1.15536,2274,True
2018-10-03 11:00:00,1.15538,1.1556,1.15424,1.15481,2285,True
2018-10-03 12:00:00,1.15476,1.15542,1.15282,1.15294,4108,True
2018-10-03 13:00:00,1.15296,1.15411,1.15278,1.15389,2626,True
2018-10-03 14:00:00,1.15386,1.15464,1.15154,1.1537,5826,True
2018-10-03 15:00:00,1.1537,1.15392,1.1517,1.1524,2836,True
2018-10-03 16:00:00,1.15244,1.15284,1.15124,1.15144,1693,True
2018-10-03 17:00:00,1.15145,1.15257,1.15091,1.15196,3059,True
2018-10-03 18:00:00,1.15196,1.1521,1.15126,1.15169,2048,True
2018-10-03 19:00:00,1.15168,1.15174,1.15095,1.15145,1245,True
2018-10-03 20:00:00,1.15141,1.15166,1.1464,1.14786,3995,True
2018-10-03 21:00:00,1.14736,1.14962,1.14682,1.14809,1869,True
2018-10-03 22:00:00,1.14809,1.14878,1.14808,1.14838,969,True
2018-10-03 23:00:00,1.14844,1.1485,1.14735,1.14764,666,True
2018-10-04 00:00:00,1.1477,1.14806,1.14721,1.1477,1346,True
2018-10-04 01:00:00,1.14772,1.14774,1.14654,1.14722,1431,True
2018-10-04 02:00:00,1.1472,1.14772,1.14661,1.14708,909,True
2018-10-04 03:00:00,1.14711,1.14734,1.14675,1.14726,667,True
2018-10-04 04:00:00,1.14722,1.14752,1.14636,1.14698,1217,True
2018-10-04 05:00:00,1.14696,1.14782,1.14664,1.14736,1871,True
2018-10-04 06:00:00,1.14736,1.14872,1.14672,1.14763,3584,True
2018-10-04 07:00:00,1.14762,1.14972,1.1475,1.14933,4203,True
2018-10-04 08:00:00,1.14932,1.14992,1.14819,1.14863,2881,True
2018-10-04 09:00:00,1.14866,1.15057,1.14866,1.14963,3078,True
2018-10-04 10:00:00,1.14961,1.15046,1.14948,1.14996,1841,True
2018-10-04 11:00:00,1.14994,1.15098,1.1496,1.15044,2850,True
2018-10-04 12:00:00,1.15048,1.15158,1.14946,1.15086,3165,True
2018-10-04 13:00:00,1.15085,1.15272,1.15076,1.15178,4187,True
2018-10-04 14:00:00,1.15172,1.1543,1.15144,1.15228,5352,True
2018-10-04 15:00:00,1.15226,1.15254,1.15046,1.15054,3402,True
2018-10-04 16:00:00,1.15059,1.15101,1.1499,1.1504,3001,True
2018-10-04 17:00:00,1.15043,1.15086,1.14924,1.15084,2020,True
2018-10-04 18:00:00,1.1508,1.15157,1.15018,1.15149,2040,True
2018-10-04 19:00:00,1.15144,1.15196,1.15098,1.15138,1420,True
2018-10-04 20:00:00,1.15138,1.15162,1.15124,1.15141,749,True
2018-10-04 21:00:00,1.1516,1.15184,1.15112,1.15132,938,True
2018-10-04 22:00:00,1.15132,1.15178,1.15124,1.15163,401,True
2018-10-04 23:00:00,1.15162,1.1518,1.15146,1.15174,345,True
2018-10-05 00:00:00,1.15168,1.15199,1.15116,1.15128,1137,True
2018-10-05 01:00:00,1.15128,1.15187,1.15117,1.15118,1399,True
2018-10-05 02:00:00,1.15115,1.15132,1.15075,1.15082,973,True
2018-10-05 03:00:00,1.15082,1.15092,1.15049,1.15064,818,True
2018-10-05 04:00:00,1.15058,1.1512,1.15052,1.15094,561,True
2018-10-05 05:00:00,1.15094,1.15102,1.14974,1.14989,1062,True
2018-10-05 06:00:00,1.14987,1.15163,1.1498,1.15092,2810,True
2018-10-05 07:00:00,1.15088,1.15161,1.15007,1.15073,2560,True
2018-10-05 08:00:00,1.1507,1.15084,1.14913,1.14923,2484,True
2018-10-05 09:00:00,1.1492,1.14978,1.14874,1.14974,2190,True
2018-10-05 10:00:00,1.14968,1.15054,1.14914,1.14981,1770,True
2018-10-05 11:00:00,1.14982,1.15146,1.14968,1.15066,1584,True
2018-10-05 12:00:00,1.15065,1.15378,1.14838,1.15325,10442,True
2018-10-05 13:00:00,1.15328,1.15502,1.15231,1.1536,6333,True
2018-10-05 14:00:00,1.15361,1.15398,1.15078,1.15082,6511,True
2018-10-05 15:00:00,1.15082,1.15186,1.14978,1.15004,4673,True
2018-10-05 16:00:00,1.15006,1.15144,1.14993,1.1513,2549,True
2018-10-05 17:00:00,1.15131,1.15258,1.1511,1.15208,2198,True
2018-10-05 18:00:00,1.15206,1.15262,1.1516,1.1526,1900,True
2018-10-05 19:00:00,1.1526,1.15312,1.15192,1.15226,1911,True
2018-10-05 20:00:00,1.15225,1.15252,1.15178,1.15221,956,True
2018-10-07 21:00:00,1.15231,1.1529,1.15203,1.15236,392,True
2018-10-07 22:00:00,1.15237,1.15272,1.15235,1.15257,1005,True
2018-10-07 23:00:00,1.1525,1.15264,1.15202,1.15237,1204,True
2018-10-08 00:00:00,1.15237,1.15298,1.15179,1.15211,1012,True
2018-10-08 01:00:00,1.1521,1.15214,1.15149,1.15206,1180,True
2018-10-08 02:00:00,1.15206,1.15207,1.15123,1.15156,1183,True
2018-10-08 03:00:00,1.15156,1.15165,1.15108,1.15125,369,True
2018-10-08 04:00:00,1.1512,1.15146,1.15105,1.15114,432,True
2018-10-08 05:00:00,1.15119,1.15156,1.15051,1.15103,787,True
2018-10-08 06:00:00,1.15102,1.15134,1.14982,1.14982,1885,True
2018-10-08 07:00:00,1.1498,1.15048,1.14894,1.14902,2412,True
2018-10-08 08:00:00,1.14904,1.14922,1.14719,1.14742,3255,True
2018-10-08 09:00:00,1.14741,1.1487,1.14712,1.14744,2052,True
2018-10-08 10:00:00,1.14748,1.14797,1.14668,1.14732,1890,True
2018-10-08 11:00:00,1.14732,1.14847,1.14648,1.1478,1506,True
2018-10-08 12:00:00,1.14776,1.1481,1.14604,1.14634,2037,True
2018-10-08 13:00:00,1.14636,1.14768,1.146,1.14722,2994,True
2018-10-08 14:00:00,1.14724,1.14896,1.14698,1.14742,3140,True
2018-10-08 15:00:00,1.14743,1.14796,1.14714,1.14765,1907,True
2018-10-08 16:00:00,1.1477,1.14818,1.14709,1.14794,1333,True
2018-10-08 17:00:00,1.14794,1.14922,1.14712,1.149,1424,True
2018-10-08 18:00:00,1.14896,1.14924,1.14859,1.1489,1749,True
2018-10-08 19:00:00,1.1489,1.1499,1.14873,1.14961,1517,True
2018-10-08 20:00:00,1.14956,1.1496,1.14904,1.14916,551,True
2018-10-08 21:00:00,1.14879,1.14972,1.14876,1.14926,861,True
2018-10-08 22:00:00,1.14925,1.14952,1.14865,1.14928,1304,True
2018-10-08 23:00:00,1.14928,1.14948,1.14899,1.14938,440,True
2018-10-09 00:00:00,1.1494,1.14948,1.14866,1.14893,739,True
2018-10-09 01:00:00,1.14898,1.1495,1.14849,1.14858,1063,True
2018-10-09 02:00:00,1.14862,1.14938,1.14846,1.14924,1293,True
2018-10-09 03:00:00,1.14918,1.1493,1.14885,1.149,636,True
2018-10-09 04:00:00,1.149,1.1503,1.14897,1.14984,613,True
2018-10-09 05:00:00,1.14984,1.14994,1.14915,1.14956,1252,True
2018-10-09 06:00:00,1.14956,1.14956,1.14656,1.14746,2925,True
2018-10-09 07:00:00,1.1474,1.14873,1.14638,1.14741,3708,True
2018-10-09 08:00:00,1.14737,1.14808,1.14662,1.1478,3661,True
2018-10-09 09:00:00,1.14781,1.14788,1.1449,1.14527,3924,True
2018-10-09 10:00:00,1.14528,1.14529,1.14406,1.14489,3510,True
2018-10-09 11:00:00,1.1449,1.1449,1.14322,1.14342,2941,True
2018-10-09 12:00:00,1.14343,1.14544,1.14322,1.14498,4117,True
2018-10-09 13:00:00,1.14497,1.14571,1.14432,1.14464,3645,True
2018-10-09 14:00:00,1.14463,1.14871,1.14463,1.14686,5926,True
2018-10-09 15:00:00,1.1469,1.14881,1.14646,1.14814,5364,True
2018-10-09 16:00:00,1.14814,1.14906,1.14764,1.14808,3052,True
2018-10-09 17:00:00,1.14804,1.14943,1.14762,1.1488,2391,True
2018-10-09 18:00:00,1.1488,1.15035,1.1486,1.14976,1756,True
2018-10-09 19:00:00,1.14977,1.14984,1.14884,1.1497,1482,True
2018-10-09 20:00:00,1.14966,1.14968,1.14918,1.1492,473,True
2018-10-09 21:00:00,1.14904,1.14975,1.14837,1.1492,1217,True
2018-10-09 22:00:00,1.14918,1.14976,1.14918,1.14952,560,True
2018-10-09 23:00:00,1.14953,1.15092,1.14952,1.1505,666,True
2018-10-10 00:00:00,1.15045,1.15082,1.15016,1.15081,1128,True
2018-10-10 01:00:00,1.15081,1.15145,1.15056,1.15119,1341,True
2018-10-10 02:00:00,1.1512,1.15154,1.15056,1.15078,901,True
2018-10-10 03:00:00,1.15076,1.15116,1.15065,1.15104,555,True
2018-10-10 04:00:00,1.1511,1.15132,1.15056,1.15062,341,True
2018-10-10 05:00:00,1.15062,1.15155,1.15056,1.15095,886,True
2018-10-10 06:00:00,1.15096,1.15146,1.14971,1.15058,3143,True
2018-10-10 07:00:00,1.15062,1.1511,1.14832,1.14942,3588,True
2018-10-10 08:00:00,1.14937,1.14975,1.14858,1.14863,3028,True
2018-10-10 09:00:00,1.14862,1.1492,1.14798,1.14887,2876,True
2018-10-10 10:00:00,1.14887,1.15052,1.14874,1.15029,2510,True
2018-10-10 11:00:00,1.15026,1.1507,1.14967,1.14976,2030,True
2018-10-10 12:00:00,1.14977,1.15058,1.14882,1.15024,3269,True
2018-10-10 13:00:00,1.15028,1.15234,1.15018,1.15196,4852,True
2018-10-10 14:00:00,1.1519,1.15344,1.1519,1.1534,5222,True
2018-10-10 15:00:00,1.15338,1.15432,1.15188,1.15406,4836,True
